Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
2022-08-03,2022,8,3,Wednesday,31,2022-31,388.93,394.03,388.65,392.87,67820600,0.015659583546155265,378.27642857142854,371.50919999999996
2022-08-04,2022,8,4,Thursday,31,2022-31,392.79,393.47,390.96,392.6,45656600,-0.0006757341452603427,380.2428571428572,371.86859999999996
2022-08-05,2022,8,5,Friday,31,2022-31,388.32,392.58,388.27,391.94,56814900,-0.0016902056144768585,382.3771428571428,372.27200000000005
2022-08-08,2022,8,8,Monday,32,2022-32,393.62,395.87,390.38,391.48,53886100,-0.0011607913220648136,383.78000000000003,372.6006
2022-08-09,2022,8,9,Tuesday,32,2022-32,390.75,391.25,388.86,389.93,44931800,-0.003970905955735349,384.9028571428571,372.7482
2022-08-10,2022,8,10,Wednesday,32,2022-32,396.97,398.26,395.02,398.12,68665700,0.021003722592797924,386.3385714285714,372.8718
2022-08-11,2022,8,11,Thursday,32,2022-32,400.96,402.82,397.38,398.12,59489700,0.0,388.02500000000003,373.03939999999994
2022-08-12,2022,8,12,Friday,32,2022-32,400.05,404.96,399.1,404.86,61694500,0.016929154712017835,390.15999999999997,373.40479999999997
2022-08-15,2022,8,15,Monday,33,2022-33,402.65,407.05,402.59,406.52,54048300,0.004120807469615517,392.73071428571427,373.6562
2022-08-16,2022,8,16,Tuesday,33,2022-33,405.45,409.25,404.65,407.32,59289000,0.001958711808422775,394.67142857142863,374.05299999999994
2022-08-17,2022,8,17,Wednesday,33,2022-33,403.73,407.13,402.43,404.43,63563400,-0.0070978757020629946,396.065,374.36839999999995
2022-08-18,2022,8,18,Thursday,33,2022-33,404.63,406.29,403.34,405.61,49023200,0.0029061247675508106,397.14214285714286,374.6328
2022-08-19,2022,8,19,Friday,33,2022-33,402.85,403.11,399.28,400.15,68016900,-0.013437872271557239,397.9114285714286,374.8732
2022-08-22,2022,8,22,Monday,34,2022-34,395.33,395.5,390.92,391.82,77695600,-0.020822484714314915,398.26928571428573,375.13160000000005
2022-08-23,2022,8,23,Tuesday,34,2022-34,391.4,393.78,390.32,390.87,49105200,-0.0024191466814463825,398.1264285714286,375.5908
2022-08-24,2022,8,24,Wednesday,34,2022-34,390.65,393.49,389.96,392.13,49177800,0.0032009236598680157,398.09285714285716,376.3546
2022-08-25,2022,8,25,Thursday,34,2022-34,393.61,397.71,392.52,397.66,50942300,0.014117636804103162,398.5014285714286,377.2504
2022-08-26,2022,8,26,Friday,34,2022-34,397.55,398.09,384.14,384.2,103087000,-0.03384900253066325,397.9814285714286,377.77639999999997
2022-08-29,2022,8,29,Monday,35,2022-35,381.25,384.7,380.31,381.66,65370800,-0.0066122541444046945,397.3907142857143,378.4884
2022-08-30,2022,8,30,Tuesday,35,2022-35,382.82,383.05,375.38,377.47,85652400,-0.01097778320439391,395.91571428571433,379.10159999999996
2022-08-31,2022,8,31,Wednesday,35,2022-35,379.1,380.34,374.47,374.6,76029700,-0.007608880546865371,394.2357142857142,379.48280000000005
2022-09-01,2022,9,1,Thursday,35,2022-35,372.43,376.12,369.73,375.77,78740100,0.0031376340606577013,392.15785714285715,379.90039999999993
2022-09-02,2022,9,2,Friday,35,2022-35,379.43,380.65,370.0,371.81,99632100,-0.010544474915392787,389.6785714285715,380.1692
2022-09-06,2022,9,6,Tuesday,36,2022-36,372.66,373.59,368.19,370.41,76637400,-0.0037731265076705878,387.0421428571429,380.1822
2022-09-07,2022,9,7,Wednesday,36,2022-36,370.1,377.83,369.88,377.06,70964200,0.017965060522872722,385.0871428571428,380.3564
2022-09-08,2022,9,8,Thursday,36,2022-36,374.8,379.98,373.59,379.53,80821700,0.006536301075171336,383.2242857142857,380.73040000000003
2022-09-09,2022,9,9,Friday,36,2022-36,381.76,386.29,381.5,385.42,76706900,0.015535077271731756,382.17214285714283,381.2282
2022-09-12,2022,9,12,Monday,37,2022-37,387.49,390.29,387.19,389.57,69256300,0.010747790978189897,382.01142857142855,381.86760000000004
2022-09-13,2022,9,13,Tuesday,37,2022-37,380.9,382.11,371.51,372.63,122947100,-0.04348244680584379,380.7085714285714,382.09259999999995
2022-09-14,2022,9,14,Wednesday,37,2022-37,373.93,375.57,370.75,374.05,85023700,0.003815730151196739,379.4171428571429,382.3322
2022-09-15,2022,9,15,Thursday,37,2022-37,372.49,375.34,368.53,369.8,87633800,-0.01135333784346959,377.4271428571428,382.4624
2022-09-16,2022,9,16,Friday,37,2022-37,365.63,367.64,363.7,366.98,103084800,-0.007628687999683081,376.19714285714286,382.4274
2022-09-19,2022,9,19,Monday,38,2022-38,363.84,369.83,363.76,369.83,73278500,0.007754773751671218,375.3521428571429,382.45539999999994
2022-09-20,2022,9,20,Tuesday,38,2022-38,366.51,367.51,362.83,365.58,77274900,-0.011478491835328342,374.5028571428571,382.48260000000005
2022-09-21,2022,9,21,Wednesday,38,2022-38,367.5,370.55,359.2,359.2,106746600,-0.017443877980755085,373.40285714285716,382.44660000000005
2022-09-22,2022,9,22,Thursday,38,2022-38,358.43,360.07,355.45,356.19,89472600,-0.008399868755767592,372.00428571428574,382.3884
2022-09-23,2022,9,23,Friday,38,2022-38,352.72,352.76,345.78,350.22,122346900,-0.016754841172793467,370.4621428571428,382.2282
2022-09-26,2022,9,26,Monday,39,2022-39,348.75,352.37,345.54,346.76,92581200,-0.009892473830378279,368.7728571428571,381.86199999999997
2022-09-27,2022,9,27,Tuesday,39,2022-39,350.29,352.55,343.48,345.87,108294100,-0.0025527017846733724,366.545,381.5382000000001
2022-09-28,2022,9,28,Wednesday,39,2022-39,346.82,354.36,345.13,352.68,110802200,0.01967624026048176,364.6271428571428,381.155
2022-09-29,2022,9,29,Thursday,39,2022-39,349.13,349.42,342.37,345.31,112952300,-0.020888911887076866,361.76214285714286,380.577
2022-09-30,2022,9,30,Friday,39,2022-39,344.37,348.28,339.84,339.97,153711200,-0.015463633259166665,358.2192857142857,379.816
2022-10-03,2022,10,3,Monday,40,2022-40,343.68,350.79,341.9,348.94,89756500,0.02640121823051378,356.52714285714285,379.3046
2022-10-04,2022,10,4,Tuesday,40,2022-40,354.46,359.79,348.91,359.76,103602800,0.030986678215641383,355.5064285714285,379.0004
2022-10-05,2022,10,5,Wednesday,40,2022-40,355.4,361.18,353.08,358.92,88065700,-0.002328114014728877,354.7292857142857,378.7682
2022-10-06,2022,10,6,Thursday,40,2022-40,357.52,360.47,354.72,355.22,82333500,-0.010315985785983584,353.8892857142857,378.26959999999997
2022-10-07,2022,10,7,Friday,40,2022-40,351.19,355.3,343.55,345.31,107789500,-0.02789375020404239,352.1378571428572,377.4774
2022-10-10,2022,10,10,Monday,41,2022-41,346.42,346.66,340.44,342.67,76042800,-0.007635484872202225,350.5014285714286,376.52020000000005
2022-10-11,2022,10,11,Tuesday,41,2022-41,340.98,345.54,338.57,340.5,92482800,-0.006332897187805386,349.16571428571433,375.5426
2022-10-12,2022,10,12,Wednesday,41,2022-41,340.91,342.48,339.13,339.38,76991800,-0.003298481621157645,347.965,374.594
2022-10-13,2022,10,13,Thursday,41,2022-41,332.38,349.8,331.34,348.34,147254500,0.026391193763373177,347.8307142857143,373.70340000000004
2022-10-14,2022,10,14,Friday,41,2022-41,350.79,352.42,339.76,340.4,123737000,-0.022788979910629226,347.3764285714286,372.6594
2022-10-17,2022,10,17,Monday,42,2022-42,346.47,350.25,340.06,349.14,93168200,0.02569712768172061,347.61,371.80339999999995
2022-10-18,2022,10,18,Tuesday,42,2022-42,357.05,357.36,349.81,353.25,97162900,0.011749749033171275,347.6507142857143,371.0388
2022-10-19,2022,10,19,Wednesday,42,2022-42,351.21,353.93,347.94,350.74,79746900,-0.007086714237989011,348.0385714285715,370.255
2022-10-20,2022,10,20,Thursday,42,2022-42,350.3,354.71,347.04,347.8,88283100,-0.008385167827343443,348.59785714285715,369.2486
2022-10-21,2022,10,21,Friday,42,2022-42,347.53,356.74,346.02,356.25,131038400,0.024301515366754067,349.11999999999995,368.4112
2022-10-24,2022,10,24,Monday,43,2022-43,357.78,361.75,355.13,360.61,85436900,0.012236269136758127,349.1807142857143,367.5262
2022-10-25,2022,10,25,Tuesday,43,2022-43,360.54,366.69,360.42,366.37,78846300,0.01596891689736646,349.71285714285716,366.7232
2022-10-26,2022,10,26,Wednesday,43,2022-43,363.23,368.9,362.97,363.61,104087300,-0.007534435476260093,350.3121428571429,365.849
2022-10-27,2022,10,27,Thursday,43,2022-43,364.61,366.45,361.05,361.67,81971800,-0.0053400695906091755,351.48071428571427,364.9938
2022-10-28,2022,10,28,Friday,43,2022-43,361.57,370.75,361.38,370.27,100302000,0.02379067098690424,353.45214285714286,364.287
2022-10-31,2022,10,31,Monday,44,2022-44,367.82,369.68,366.7,367.6,96631300,-0.007223187255277819,355.3878571428571,363.63599999999997
2022-11-01,2022,11,1,Tuesday,44,2022-44,371.34,371.58,364.82,365.99,85407600,-0.004375905109190947,357.2885714285715,363.1193999999999
2022-11-02,2022,11,2,Wednesday,44,2022-44,365.4,369.9,356.7,356.81,126990400,-0.025095811669637036,357.8935714285714,362.4382
2022-11-03,2022,11,3,Thursday,44,2022-44,353.57,356.17,351.02,353.13,87100100,-0.010297191311983811,358.80285714285714,361.6582
2022-11-04,2022,11,4,Friday,44,2022-44,358.83,360.61,352.17,358.21,103505200,0.014393200636463765,359.4507142857143,360.8692
2022-11-07,2022,11,7,Monday,45,2022-45,359.51,362.23,357.43,361.64,68286900,0.009565525125008634,360.05000000000007,360.418
2022-11-08,2022,11,8,Tuesday,45,2022-45,362.75,366.56,359.52,363.59,84641100,0.005395490700377481,360.96785714285716,360.05659999999995
2022-11-09,2022,11,9,Wednesday,45,2022-45,361.62,362.77,355.61,356.1,78495500,-0.020602047774236576,361.5607142857143,359.62919999999997
2022-11-10,2022,11,10,Thursday,45,2022-45,369.35,376.0,367.06,375.67,141455800,0.054953886651240236,362.9478571428572,359.6506
2022-11-11,2022,11,11,Friday,45,2022-45,376.53,380.11,374.64,379.31,93839900,0.009678643118312902,364.2835714285714,359.7214000000001
2022-11-14,2022,11,14,Monday,46,2022-46,377.55,380.9,375.8,376.08,71903500,-0.008506706903312788,364.9771428571429,359.8068
2022-11-15,2022,11,15,Tuesday,46,2022-46,381.82,382.92,375.48,379.29,93194500,0.008529056462731832,366.0971428571429,359.98440000000005
2022-11-16,2022,11,16,Wednesday,46,2022-46,377.66,378.61,375.77,376.39,68508500,-0.007628750348996016,367.1485714285714,359.971
2022-11-17,2022,11,17,Thursday,46,2022-46,371.65,375.92,371.34,375.24,74496300,-0.003059747864711415,367.5035714285714,359.88520000000005
2022-11-18,2022,11,18,Friday,46,2022-46,378.57,378.64,374.1,376.95,92922500,0.0045402725025573965,368.17142857142863,359.71579999999994
2022-11-21,2022,11,21,Monday,47,2022-47,375.62,376.75,373.74,375.58,51243200,-0.003636073652512617,368.8564285714286,359.436
2022-11-22,2022,11,22,Tuesday,47,2022-47,377.52,380.79,376.11,380.63,60429000,0.013456870807068588,370.5578571428572,359.59600000000006
2022-11-23,2022,11,23,Wednesday,47,2022-47,380.3,383.51,380.07,383.03,68261600,0.006301791503457332,372.69357142857143,359.7756
2022-11-25,2022,11,25,Friday,47,2022-47,382.47,383.5,382.19,382.94,30545400,-0.00022380537011779111,374.46,360.03839999999997
2022-11-28,2022,11,28,Monday,48,2022-48,379.86,381.5,376.07,376.83,67881600,-0.015957014011886095,375.54499999999996,360.2354
2022-11-29,2022,11,29,Tuesday,48,2022-48,376.97,378.16,374.35,376.19,52310000,-0.0017175192633779313,376.44500000000005,360.36260000000004
2022-11-30,2022,11,30,Wednesday,48,2022-48,376.43,388.04,374.52,388.04,144566700,0.03150070812992212,378.7264285714286,360.8118
2022-12-01,2022,12,1,Thursday,48,2022-48,389.07,390.24,385.25,387.75,76398200,-0.0007358944904883868,379.5892857142857,361.3828
2022-12-02,2022,12,2,Friday,48,2022-48,382.87,388.21,382.76,387.3,85342700,-0.0011537267957003605,380.16,362.005
2022-12-05,2022,12,5,Monday,49,2022-49,384.48,385.42,378.98,380.33,77289800,-0.017989347198774097,380.4635714285714,362.60720000000003
2022-12-06,2022,12,6,Tuesday,49,2022-49,380.17,380.72,372.77,374.85,77972200,-0.014414638359850795,380.14642857142854,363.16900000000004
2022-12-07,2022,12,7,Wednesday,49,2022-49,374.01,376.58,373.08,374.21,65927900,-0.0017012709259905945,379.99071428571426,363.7357999999999
2022-12-08,2022,12,8,Thursday,49,2022-49,376.1,378.21,374.32,377.15,60737900,0.00783394726246911,380.1271428571429,364.22520000000003
2022-12-09,2022,12,9,Friday,49,2022-49,375.91,378.46,374.21,374.33,81447700,-0.007470261972992276,379.94,364.80559999999997
2022-12-12,2022,12,12,Monday,50,2022-50,375.12,379.73,374.45,379.73,75405800,0.014417233306823762,380.2364285714285,365.6008
2022-12-13,2022,12,13,Tuesday,50,2022-50,390.45,390.71,379.84,382.6,123782500,0.00756996564374246,380.3771428571428,366.274
2022-12-14,2022,12,14,Wednesday,50,2022-50,382.26,385.96,377.21,380.15,108111300,-0.006393530088300681,380.1714285714285,366.6818
2022-12-15,2022,12,15,Thursday,50,2022-50,375.3,376.2,369.2,370.85,117705900,-0.02446187825487467,379.3078571428572,366.92040000000003
2022-12-16,2022,12,16,Friday,50,2022-50,368.3,369.64,364.34,366.48,119858000,-0.011806035693695649,378.56857142857143,367.1456
2022-12-19,2022,12,19,Monday,51,2022-51,366.67,367.0,361.71,363.37,79878100,-0.008479682030660296,377.6528571428571,367.5068
2022-12-20,2022,12,20,Tuesday,51,2022-51,362.61,365.48,361.29,363.87,74427200,0.0013682851293894682,375.9264285714286,367.93080000000003
2022-12-21,2022,12,21,Wednesday,51,2022-51,366.46,370.44,365.92,369.31,78167400,0.014952570906706208,374.6092857142857,368.50699999999995
2022-12-22,2022,12,22,Thursday,51,2022-51,366.27,369.29,358.35,364.04,100120900,-0.014266060204856434,372.9478571428571,369.00019999999995
2022-12-23,2022,12,23,Friday,51,2022-51,363.02,366.28,361.47,366.13,59857300,0.0057524602833358696,371.9335714285714,369.356
2022-12-27,2022,12,27,Tuesday,52,2022-52,366.02,366.36,363.02,364.69,51638200,-0.003943678266401962,371.2078571428571,369.8418
2022-12-28,2022,12,28,Wednesday,52,2022-52,364.62,366.59,359.93,360.16,70911500,-0.012428081236038335,370.20428571428573,370.0622
2022-12-29,2022,12,29,Thursday,52,2022-52,363.0,367.51,362.47,366.64,66970900,0.018000443668730215,369.45357142857137,370.33
2022-12-30,2022,12,30,Friday,52,2022-52,363.96,365.82,361.85,365.67,84022200,-0.0026340865414707926,368.835,370.6286
2023-01-03,2023,1,3,Tuesday,01,2023-01,367.53,369.5,361.27,364.13,74850700,-0.004209846018981556,367.7207142857143,370.95520000000005
2023-01-04,2023,1,4,Wednesday,01,2023-01,366.39,368.97,363.35,366.95,85934100,0.007720201791125092,366.6028571428571,371.1692
2023-01-05,2023,1,5,Thursday,01,2023-01,364.99,365.11,362.16,362.76,76970500,-0.011413367149978204,365.3607142857143,371.2122
2023-01-06,2023,1,6,Friday,01,2023-01,365.85,372.19,362.79,371.08,104189600,0.022932197868833493,365.3771428571428,371.3064
2023-01-09,2023,1,9,Monday,02,2023-02,373.27,376.45,370.68,370.87,73978100,-0.0005671325470838484,365.6907142857143,371.45160000000004
2023-01-10,2023,1,10,Tuesday,02,2023-02,370.28,373.53,369.35,373.47,65358100,0.00701294933173946,366.4121428571429,371.6876
2023-01-11,2023,1,11,Wednesday,02,2023-02,375.04,378.27,374.23,378.19,68881100,0.012647837706034615,367.43499999999995,371.84600000000006
2023-01-12,2023,1,12,Thursday,02,2023-02,379.29,381.03,375.23,379.57,90157700,0.0036407431092533304,368.16785714285714,372.0854
2023-01-13,2023,1,13,Friday,02,2023-02,376.37,381.61,376.11,381.04,63903900,0.003879593585376373,369.38214285714287,372.3864
2023-01-17,2023,1,17,Tuesday,03,2023-03,381.02,382.69,379.66,380.34,62677300,-0.0018319870676481997,370.3971428571429,372.85699999999997
2023-01-18,2023,1,18,Wednesday,03,2023-03,381.53,382.59,374.14,374.34,99632300,-0.015787904410342835,371.0864285714286,373.28119999999996
2023-01-19,2023,1,19,Thursday,03,2023-03,372.3,373.94,370.29,371.61,86958900,-0.007279889863713085,371.9042857142857,373.5492
2023-01-20,2023,1,20,Friday,03,2023-03,373.01,378.69,371.36,378.53,91806400,0.018629033847528342,372.75357142857143,373.88700000000006
2023-01-23,2023,1,23,Monday,04,2023-04,379.34,385.01,378.38,383.08,84178800,0.011998415002493212,373.9971428571429,374.2768
2023-01-24,2023,1,24,Tuesday,04,2023-04,381.4,383.57,380.22,382.66,59524900,-0.001073161475072415,375.32071428571425,374.80800000000005
2023-01-25,2023,1,25,Wednesday,04,2023-04,378.6,383.14,376.32,382.81,84800300,0.00037490549606200574,376.4535714285715,374.9508
2023-01-26,2023,1,26,Thursday,04,2023-04,385.47,387.18,382.5,387.02,72287400,0.010990156858402766,378.18642857142856,375.105
2023-01-27,2023,1,27,Friday,04,2023-04,385.97,390.28,385.76,387.9,68346200,0.0022978744208199675,379.3878571428572,375.3414
2023-01-30,2023,1,30,Monday,05,2023-05,385.15,387.38,382.74,383.04,74202000,-0.012546986392188542,380.25714285714287,375.4164
2023-01-31,2023,1,31,Tuesday,05,2023-05,383.55,388.72,383.21,388.67,86811800,0.014703405474681741,381.34285714285716,375.662
2023-02-01,2023,2,1,Wednesday,05,2023-05,387.46,395.54,384.72,392.8,101459200,0.010627888384401762,382.3864285714286,376.0132
2023-02-02,2023,2,2,Thursday,05,2023-05,396.68,399.98,394.79,398.52,101654500,0.014557058108120025,383.73999999999995,376.44460000000004
2023-02-03,2023,2,3,Friday,05,2023-05,393.56,398.7,393.08,394.28,94736800,-0.010629199802429823,384.68571428571425,376.8186
2023-02-06,2023,2,6,Monday,06,2023-06,391.83,393.27,390.22,391.87,60295300,-0.006111372681116167,385.5092857142857,377.04339999999996
2023-02-07,2023,2,7,Tuesday,06,2023-06,390.95,398.24,389.71,397.0,90990700,0.013078611613261293,387.1278571428571,377.3228
2023-02-08,2023,2,8,Wednesday,06,2023-06,395.03,396.37,391.97,392.66,76227500,-0.010934572901636797,388.63142857142856,377.5172
2023-02-09,2023,2,9,Thursday,06,2023-06,396.25,396.41,388.03,389.25,78694900,-0.008669278496918786,389.3971428571429,377.76559999999995
2023-02-10,2023,2,10,Friday,06,2023-06,388.08,390.54,387.26,390.16,70769700,0.0023335873505687665,389.90285714285716,378.045
2023-02-13,2023,2,13,Monday,07,2023-07,390.81,394.88,390.35,394.74,64913500,0.011739013618119243,390.7657142857143,378.17900000000003
2023-02-14,2023,2,14,Tuesday,07,2023-07,393.22,396.86,390.61,394.56,88389300,-0.0004602282540410174,391.605,378.31519999999995
2023-02-15,2023,2,15,Wednesday,07,2023-07,392.37,395.92,391.53,395.84,61555700,0.0032475224366930178,392.235,378.486
2023-02-16,2023,2,16,Thursday,07,2023-07,390.88,394.82,390.26,390.39,76431500,-0.013768876841426803,392.41285714285715,378.6872
2023-02-17,2023,2,17,Friday,07,2023-07,388.27,389.65,386.35,389.42,89257800,-0.002498373047901792,392.86857142857144,378.97860000000003
2023-02-21,2023,2,21,Tuesday,08,2023-08,385.4,386.45,381.35,381.6,82655900,-0.020060868164821333,392.36357142857145,379.1264
2023-02-22,2023,2,22,Wednesday,08,2023-08,382.01,383.55,379.62,381.08,83742300,-0.001378077011569001,391.52642857142854,379.205
2023-02-23,2023,2,23,Thursday,08,2023-08,383.97,384.58,378.89,383.1,96242400,0.005319308674862411,390.425,379.3804
2023-02-24,2023,2,24,Friday,08,2023-08,378.09,379.84,376.39,379.01,108194400,-0.010682298233522736,389.3342857142857,379.366
2023-02-27,2023,2,27,Monday,09,2023-09,382.35,383.71,379.37,380.3,80444700,0.0034057811319017084,388.5078571428572,379.32
2023-02-28,2023,2,28,Tuesday,09,2023-09,379.82,381.79,378.79,378.9,96438600,-0.0036959439707155983,387.21500000000003,379.295
2023-03-01,2023,3,1,Wednesday,09,2023-09,378.08,379.31,376.14,377.44,99706800,-0.003836026788961222,386.1278571428571,379.4268
2023-03-02,2023,3,2,Thursday,09,2023-09,375.47,381.22,375.14,380.38,85127800,0.007777437475359861,385.4942857142857,379.70480000000003
2023-03-03,2023,3,3,Friday,09,2023-09,382.2,386.73,381.55,386.48,90120000,0.01603767439039383,385.2314285714286,380.16700000000003
2023-03-06,2023,3,6,Monday,10,2023-10,387.3,389.6,386.31,386.75,72795900,0.0006928995132251536,384.6607142857143,380.6246
2023-03-07,2023,3,7,Tuesday,10,2023-10,386.7,386.94,380.21,380.82,108310600,-0.015328792059369878,383.67928571428564,380.8548
2023-03-08,2023,3,8,Wednesday,10,2023-10,380.93,382.2,379.21,381.44,74746600,0.0016323030113423176,382.65071428571434,381.20279999999997
2023-03-09,2023,3,9,Thursday,10,2023-10,382.22,383.89,373.42,374.4,111945300,-0.018449871858333022,381.50857142857143,381.3682
2023-03-10,2023,3,10,Friday,10,2023-10,373.86,375.93,367.48,369.0,189253000,-0.014429612996783359,380.05,381.4544
2023-03-13,2023,3,13,Monday,11,2023-11,365.08,373.28,363.97,368.48,157790000,-0.0014251425514716365,379.11285714285714,381.62080000000003
2023-03-14,2023,3,14,Tuesday,11,2023-11,373.39,376.21,370.09,374.57,149752400,0.01652997012636037,378.6478571428571,381.7794
2023-03-15,2023,3,15,Wednesday,11,2023-11,368.98,372.42,366.9,372.22,172996900,-0.0062543100020726605,377.8707142857143,381.9104
2023-03-16,2023,3,16,Thursday,11,2023-11,369.87,379.1,369.36,378.75,143254200,0.017545280762206295,377.8521428571429,382.20279999999997
2023-03-17,2023,3,17,Friday,11,2023-11,377.43,378.56,372.94,374.33,140553400,-0.01169268066133522,377.42571428571426,382.35040000000004
2023-03-20,2023,3,20,Monday,12,2023-12,375.1,378.34,374.4,377.92,93055800,0.009615361098016972,377.3557142857143,382.6536
2023-03-21,2023,3,21,Tuesday,12,2023-12,381.28,383.37,379.69,382.89,91524200,0.013130746654812508,377.74499999999995,382.88980000000004
2023-03-22,2023,3,22,Wednesday,12,2023-12,382.71,386.32,376.32,376.36,111746600,-0.017046742487353383,377.4578571428571,382.9996
2023-03-23,2023,3,23,Thursday,12,2023-12,379.22,383.25,374.67,377.38,119351300,0.0027035731730811197,376.8078571428572,383.07779999999997
2023-03-24,2023,3,24,Friday,12,2023-12,376.1,379.94,373.76,379.85,107682400,0.006561910930938275,376.315,383.111
2023-03-27,2023,3,27,Monday,13,2023-13,382.13,382.9,379.67,380.56,74010400,0.0018699203843737244,376.29642857142863,383.13079999999997
2023-03-28,2023,3,28,Tuesday,13,2023-13,379.87,380.56,377.88,379.71,62871700,-0.0022446079810725106,376.17285714285714,383.10420000000005
2023-03-29,2023,3,29,Wednesday,13,2023-13,383.87,385.47,382.67,385.23,77497900,0.014534969231666972,376.94642857142856,383.20200000000006
2023-03-30,2023,3,30,Thursday,13,2023-13,387.86,388.11,385.62,387.48,69840000,0.005855256679632381,378.2664285714286,383.4648
2023-03-31,2023,3,31,Friday,13,2023-13,388.41,393.24,388.3,392.95,112062600,0.014094558134893687,380.0142857142857,383.89160000000004
2023-04-03,2023,4,3,Monday,14,2023-14,392.43,394.85,392.03,394.44,67391100,0.0038104826950544624,381.4335714285714,384.2098
2023-04-04,2023,4,4,Tuesday,14,2023-14,395.09,395.37,390.88,392.26,66601500,-0.005548109677563584,382.86499999999995,384.39340000000004
2023-04-05,2023,4,5,Wednesday,14,2023-14,391.53,392.28,389.58,391.23,65200200,-0.002618292900103625,383.75642857142856,384.56480000000005
2023-04-06,2023,4,6,Thursday,14,2023-14,390.43,393.03,389.39,392.75,63743300,0.003900931366962457,385.07214285714286,384.7636
2023-04-10,2023,4,10,Monday,15,2023-15,390.28,393.23,389.66,393.16,63681000,0.001026358827913576,386.1607142857143,384.8864
2023-04-11,2023,4,11,Tuesday,15,2023-15,393.78,394.66,392.49,393.26,59297900,0.0002685714644992121,386.90142857142865,384.9936
2023-04-12,2023,4,12,Wednesday,15,2023-15,395.33,395.61,391.07,391.66,86420400,-0.0040759133032660655,387.9942857142857,385.166
2023-04-13,2023,4,13,Thursday,15,2023-15,392.74,397.22,391.6,396.86,85814800,0.01328254290020503,389.38571428571424,385.32980000000003
2023-04-14,2023,4,14,Friday,15,2023-15,396.23,398.42,393.59,395.89,78161500,-0.002442715454331501,390.5314285714286,385.3916
2023-04-17,2023,4,17,Monday,16,2023-16,395.81,397.33,394.58,397.31,66436400,0.003588328458705492,391.7278571428571,385.3674
2023-04-18,2023,4,18,Tuesday,16,2023-16,398.89,399.02,396.2,397.57,63560000,0.0006523460338927478,393.00357142857143,385.4332
2023-04-19,2023,4,19,Wednesday,16,2023-16,395.66,398.41,395.6,397.51,55227300,-0.00016902502115312412,393.8807142857143,385.546
2023-04-20,2023,4,20,Thursday,16,2023-16,394.69,397.08,393.79,395.34,75840400,-0.005457237386333191,394.4421428571428,385.51279999999997
2023-04-21,2023,4,21,Friday,16,2023-16,395.63,396.1,393.69,395.64,73457400,0.0007771121595088193,394.63428571428574,385.57239999999996
2023-04-24,2023,4,24,Monday,17,2023-17,395.44,396.48,394.11,396.06,64332100,0.0010430840856283652,394.75,385.7086
2023-04-25,2023,4,25,Tuesday,17,2023-17,394.09,394.65,389.71,389.77,97766700,-0.015873678779457,394.57214285714286,385.7008
2023-04-26,2023,4,26,Wednesday,17,2023-17,390.38,391.46,387.56,388.12,80447000,-0.004235687037394631,394.34999999999997,385.56839999999994
2023-04-27,2023,4,27,Thursday,17,2023-17,390.65,396.11,390.4,395.84,92968400,0.019908072555625766,394.57071428571425,385.594
2023-04-28,2023,4,28,Friday,17,2023-17,394.96,399.23,394.9,399.22,89433100,0.008535010751640426,395.00357142857143,385.6616
2023-05-01,2023,5,1,Monday,18,2023-18,398.78,400.85,398.59,398.82,62122300,-0.0010095742527453933,395.4007142857143,385.8302
2023-05-02,2023,5,2,Tuesday,18,2023-18,398.11,398.16,391.44,394.34,103998500,-0.011239277211043786,395.59214285714285,385.9286
2023-05-03,2023,5,3,Wednesday,18,2023-18,394.84,397.25,391.39,391.63,91531800,-0.006864054041337053,395.21857142857147,386.1292000000001
2023-05-04,2023,5,4,Thursday,18,2023-18,390.58,390.91,387.52,388.86,94901900,-0.007083084202883949,394.71642857142854,386.28479999999996
2023-05-05,2023,5,5,Friday,18,2023-18,392.49,397.1,392.23,396.06,87891800,0.018512687732419097,394.6271428571429,386.54400000000004
2023-05-08,2023,5,8,Monday,19,2023-19,396.38,396.64,394.76,396.16,50046800,0.0002666058045168729,394.52642857142854,386.88699999999994
2023-05-09,2023,5,9,Tuesday,19,2023-19,394.62,395.54,394.19,394.42,49220100,-0.004385497983194764,394.3057142857143,387.1694
2023-05-10,2023,5,10,Wednesday,19,2023-19,397.26,397.89,392.45,396.27,96142900,0.004672524072899753,394.3721428571429,387.5168
2023-05-11,2023,5,11,Thursday,19,2023-19,395.4,395.86,393.5,395.58,70157100,-0.0017438741453330575,394.36785714285713,387.8796
2023-05-12,2023,5,12,Friday,19,2023-19,396.81,397.03,392.64,395.06,70481500,-0.0013103447105353716,394.29642857142863,388.1732
2023-05-15,2023,5,15,Monday,20,2023-20,395.66,396.82,393.75,396.42,54289400,0.003450067758428599,394.7714285714286,388.37199999999996
2023-05-16,2023,5,16,Tuesday,20,2023-20,395.32,396.24,393.76,393.77,57705500,-0.006682568746600781,395.175,388.51239999999996
2023-05-17,2023,5,17,Wednesday,20,2023-20,395.79,399.16,394.15,398.55,87287000,0.01213870238560344,395.36857142857144,388.86699999999996
2023-05-18,2023,5,18,Thursday,20,2023-20,398.23,402.81,398.01,402.39,97177200,0.00963327283185511,395.59499999999997,389.286
